,id,date,price,bedrooms,bathrooms,sqft_living,floors,condition,sqft_above,sqft_basement,lat,sqft_living15,grade_int
6309,2214800630,2014-11-05,239950.0,3,2.25,1560,2.0,Good,1560,0.0,47.3393,1920,7
6310,4027701253,2014-08-13,470000.0,4,2.5,1990,2.0,Average,1990,0.0,47.7678,2220,8
6311,9547205260,2014-08-15,733000.0,3,1.75,1740,1.0,Very Good,950,?,47.6816,1800,8
6312,9320600020,2015-01-30,250000.0,4,2.0,2130,1.0,Average,1350,780.0,47.4133,1550,7
6313,2807100095,2014-09-08,402000.0,4,1.75,1510,1.0,Very Good,1510,0.0,47.7651,1480,7
6314,8067000020,2014-06-11,295000.0,5,3.5,2100,2.0,Average,1410,690.0,47.5108,1410,7
6315,8731980440,2014-10-16,355000.0,5,2.5,2344,1.0,Good,1560,784.0,47.3185,2344,8
6316,5112800233,2014-09-09,289000.0,3,1.5,1970,1.0,Good,1970,0.0,47.4511,1850,6
6317,6141600179,2014-11-12,376000.0,3,2.25,1470,2.0,Average,1470,0.0,47.7162,1400,7
6318,8122100595,2014-06-27,212700.0,2,1.0,940,1.0,Average,940,0.0,47.5375,940,7
6319,5467910190,2014-05-27,325000.0,3,1.75,1780,1.0,Good,1780,0.0,47.367,2750,9
6320,808300460,2014-08-11,415000.0,4,2.5,2230,2.0,Average,2230,0.0,47.7245,2490,7
6321,7785350010,2015-04-02,935000.0,3,2.5,3570,1.0,Good,2400,1170.0,47.7475,3140,8
6322,2133020020,2015-01-16,372000.0,3,2.5,1920,2.0,Average,1920,0.0,47.7317,2370,7
6323,2588800006,2014-10-21,240000.0,3,1.5,1290,1.0,Average,1020,270.0,47.4853,1770,7
6324,5169700022,2014-09-15,334950.0,3,1.75,1880,1.0,Very Good,1880,0.0,47.5089,1900,7
6325,5416500660,2015-04-30,426500.0,4,2.5,2960,2.0,Average,2960,?,47.3597,2750,9
6326,6117502745,2015-02-24,430000.0,2,1.75,1840,1.0,Average,1300,540.0,47.4382,2920,8
6327,2624049169,2014-12-11,400000.0,3,1.5,1890,1.0,Average,1090,800.0,47.5396,1750,7
6328,1426300842,2015-04-28,455850.0,3,2.25,1820,1.0,Good,1120,700.0,47.5684,1970,7
6329,824059321,2014-06-02,1970000.0,4,3.5,4370,2.0,Average,3610,760.0,47.5876,2960,10
6330,126049217,2014-06-04,400000.0,3,1.75,1530,1.0,Average,1530,0.0,47.7655,2100,7
6331,2201500185,2014-08-08,397500.0,3,1.0,1030,1.0,Good,1030,0.0,47.5742,1480,7
6332,1972205790,2014-12-11,755000.0,3,2.5,2000,3.0,Average,2000,0.0,47.6476,1560,8
6333,6843000080,2014-07-09,287000.0,5,1.5,1730,1.0,Average,1010,720.0,47.4646,1730,7
6334,1442700250,2014-07-16,480000.0,4,2.5,3620,2.0,Average,3620,0.0,47.3711,2590,9
6335,2607760680,2015-04-16,490000.0,3,2.5,2040,2.0,Average,2040,0.0,47.4833,2390,8
6336,3523059056,2014-06-18,365000.0,3,2.5,2640,2.0,Average,1680,960.0,47.441,2260,8
6337,1657530010,2015-02-24,260000.0,3,2.5,1600,2.0,Average,1600,0.0,47.4899,1600,7
6338,7276100020,2015-04-14,505000.0,4,1.0,1480,1.5,Good,1480,0.0,47.76300000000001,1820,7
6339,9828200460,2014-06-27,260000.0,2,1.0,700,1.0,Average,700,0.0,47.6147,1440,7
6340,9828200460,2015-01-06,430000.0,2,1.0,700,1.0,Average,700,0.0,47.6147,1440,7
6341,5608000840,2014-07-24,905000.0,4,2.5,3520,2.0,Good,3520,0.0,47.5535,3470,10
6342,5422560470,2014-12-03,440000.0,3,2.0,1650,2.0,Good,1650,0.0,47.6638,1750,8
6343,446000020,2014-09-13,439500.0,4,1.0,1360,1.5,Average,1360,0.0,47.6878,1530,7
6344,9476200545,2015-01-27,270000.0,3,2.0,1350,1.0,Very Good,680,670.0,47.4919,1350,6
6345,8648100130,2015-04-29,306500.0,3,2.5,1970,2.0,Good,1970,0.0,47.3627,1980,7
6346,9358002232,2014-10-19,380000.0,3,2.0,1470,2.0,Average,1310,160.0,47.5653,1470,8
6347,2212900920,2014-07-22,215000.0,4,1.75,1610,1.0,Very Good,1610,0.0,47.3281,1220,7
6348,6149700380,2015-02-06,299900.0,2,1.0,810,1.0,Average,810,0.0,47.7289,1080,7
6349,4340000080,2015-03-27,1450000.0,4,3.5,2820,2.0,Average,2820,0.0,47.622,2630,10
6350,3751605432,2014-05-13,239950.0,3,1.0,1900,1.5,Good,1900,0.0,47.2738,1430,5
6351,6384300020,2014-06-23,494000.0,4,2.5,1830,1.0,Good,1540,290.0,47.7741,1990,8
6352,3450300430,2015-01-05,317500.0,4,1.5,1730,1.0,Good,1010,720.0,47.4996,1650,7
6353,1245001763,2015-03-03,670000.0,4,2.5,2110,2.0,Good,2110,?,47.6888,2350,7
6354,7853240660,2014-08-20,650000.0,3,2.5,3060,2.0,Average,3060,0.0,47.5401,3140,9
6355,3723800414,2015-03-20,852000.0,4,2.5,2620,2.0,Average,2620,0.0,47.5514,1670,8
6356,5104500020,2014-06-17,250000.0,2,1.5,1088,2.0,Average,1088,0.0,47.7094,1098,7
6357,5438000080,2014-12-10,264950.0,3,1.5,1400,1.0,Good,1400,0.0,47.4433,1620,7
6358,9498200091,2014-09-25,582500.0,2,2.0,1540,1.0,Very Good,1020,520.0,47.7044,1380,7
6359,1498301213,2015-03-11,384000.0,3,2.5,1540,2.0,Average,1300,240.0,47.58600000000001,1540,7
6360,2652500285,2014-10-28,817000.0,3,1.5,2310,1.5,Average,1790,520.0,47.6431,1930,8
6361,5127000430,2014-12-01,320000.0,4,1.75,1730,1.0,Good,1730,0.0,47.4756,1550,7
6362,4017110020,2014-06-30,445800.0,4,2.25,2070,1.0,Average,1470,600.0,47.7765,2140,8
6363,3336001946,2015-03-07,263300.0,2,1.0,900,1.0,Average,900,0.0,47.5273,1175,7
6364,5253300387,2015-01-28,215000.0,3,1.0,860,1.0,Average,860,0.0,47.7508,1170,6
6365,9222400605,2014-11-15,842500.0,5,4.0,2980,1.5,Average,2070,910.0,47.6736,1560,7
6366,9222400605,2015-04-11,850000.0,5,4.0,2980,1.5,Average,2070,910.0,47.6736,1560,7
6367,2163300130,2014-10-01,386000.0,5,2.5,2740,2.0,Average,2740,0.0,47.4199,1900,7
6368,8662500130,2014-12-09,251100.0,4,2.5,1790,2.0,Average,1790,0.0,47.3849,1680,7
6369,1770000130,2014-11-26,435000.0,3,1.75,1750,1.0,Average,1330,420.0,47.7421,1750,7
6370,1888120080,2014-09-22,870000.0,4,4.0,3610,2.0,Average,3610,0.0,47.5812,3530,10
6371,862000020,2015-02-06,800000.0,6,1.0,1430,2.0,Average,1430,0.0,47.6255,2450,7
6372,7199100020,2014-07-14,555000.0,3,1.75,1570,1.0,Good,1570,0.0,47.6916,1610,7
6373,9169600275,2014-07-23,280000.0,2,1.0,2280,2.0,Average,2280,0.0,47.525,2360,7
6374,2767601815,2015-03-17,356000.0,3,1.0,940,1.0,Average,940,0.0,47.6744,1500,6
6375,7853221330,2014-12-03,675000.0,4,2.5,2920,2.0,Average,2920,0.0,47.5333,3100,9
6376,7504010780,2014-12-26,605000.0,4,2.25,2260,2.0,Average,2260,0.0,47.6415,2470,9
6377,5015000190,2014-06-25,690500.0,5,2.0,2000,1.5,Good,1280,720.0,47.6283,1680,7
6378,8682260470,2014-06-19,437000.0,2,1.75,1440,1.0,Average,1440,0.0,47.7143,1680,8
6379,4122700020,2014-07-10,850000.0,5,2.0,2310,1.5,Good,2310,0.0,47.6395,2810,8
6380,8850000285,2014-06-12,350000.0,4,2.25,2300,1.5,Good,1340,960.0,47.5895,1540,7
6381,4174600185,2014-06-22,480000.0,2,2.25,1490,1.5,Average,1490,0.0,47.5577,1820,8
6382,7229800430,2014-07-23,379500.0,3,2.25,1830,2.0,Average,1830,0.0,47.4786,1500,8
6383,42000130,2014-09-24,600000.0,5,4.5,4440,2.0,Average,4440,0.0,47.4702,2720,10
6384,4139430250,2015-03-30,1440000.0,4,3.5,4970,2.0,Good,3930,1040.0,47.5496,3580,11
6385,9834201470,2014-12-18,303000.0,2,1.5,1000,2.0,Average,840,160.0,47.5708,1000,7
6386,4058801702,2015-02-06,800000.0,4,2.5,4940,1.0,Average,3450,1490.0,47.5095,2430,9
6387,3363400655,2014-07-24,549000.0,2,2.0,1980,1.5,Very Good,1220,760.0,47.6809,1280,7
6388,8700500020,2014-11-26,324950.0,3,2.5,1560,1.0,Average,1210,?,47.457,2070,7
6389,8148600020,2014-09-26,170000.0,2,1.0,870,1.0,Average,870,0.0,47.4906,1100,6
6390,8651430780,2014-07-15,178000.0,3,1.0,840,1.0,Very Good,840,0.0,47.3704,870,6
6391,1432400345,2015-04-21,144000.0,3,1.0,1250,1.0,Average,1250,0.0,47.4522,1188,6
6392,2524049148,2015-03-17,1580000.0,4,2.75,3120,1.0,Good,1980,1140.0,47.5389,3330,9
6393,2475900840,2015-04-27,258000.0,2,1.0,750,1.0,Average,750,0.0,47.5655,1100,6
6394,7452500190,2014-10-16,345000.0,3,1.75,710,1.0,Good,710,0.0,47.5194,900,6
6395,3459000050,2014-06-10,470000.0,3,1.75,2290,1.0,Average,1620,670.0,47.7735,2320,8
6396,2624049091,2015-03-13,2900000.0,5,2.5,3750,2.0,Average,3750,0.0,47.5379,3540,10
6397,1138000250,2014-05-21,350000.0,3,1.5,980,1.0,Very Good,980,0.0,47.7141,1390,7
6398,4399210130,2014-06-26,225500.0,2,1.75,1590,1.0,Good,1590,0.0,47.3177,1750,7
6399,2770601365,2015-02-24,473000.0,2,1.0,940,1.0,Average,720,220.0,47.6488,1180,6
6400,7272000980,2015-02-26,279000.0,3,1.75,1750,1.0,Average,1150,600.0,47.3997,1820,7
6401,1566100010,2015-04-14,470000.0,3,1.0,1460,1.0,Average,880,580.0,47.7009,1530,6
6402,6338000592,2014-08-20,565000.0,3,1.75,1540,1.0,Good,770,770.0,47.67,1510,6
6403,2815600305,2015-04-22,695000.0,3,2.0,2560,1.0,Good,1380,1180.0,47.5506,1780,8
6404,561500290,2014-07-11,315000.0,3,1.75,1660,1.0,Good,1660,0.0,47.2559,2070,7
6405,3905080280,2015-03-04,529000.0,3,2.5,1880,2.0,Average,1880,0.0,47.5664,2130,8
6406,925069071,2015-01-26,750000.0,5,3.75,3500,1.5,Average,3500,0.0,47.6745,3250,8
6407,2426049174,2014-10-29,481500.0,3,2.25,1840,2.0,Average,1840,0.0,47.7326,1840,7
6408,9407600250,2015-03-27,211000.0,3,2.0,1060,1.0,Average,1060,0.0,47.3897,1080,7
6409,7955050170,2015-04-10,455000.0,3,2.25,1790,1.0,Average,1390,400.0,47.7321,1940,7
6410,7224000950,2014-11-03,238950.0,2,1.0,810,1.0,Average,810,?,47.4909,890,5
6411,464001025,2014-09-18,722500.0,4,3.5,2600,2.0,Average,1820,780.0,47.6948,2000,8
6412,5569700020,2014-07-30,795000.0,4,2.5,3230,1.0,Good,2000,1230.0,47.5755,3230,8
6413,1310910290,2015-05-07,327500.0,4,2.25,2240,2.0,Average,2240,0.0,47.361,2050,8
6414,5104531640,2015-03-23,585000.0,4,3.0,3400,2.0,Average,3400,?,47.3548,3400,9
6415,1025039145,2014-06-13,775000.0,4,2.0,3140,1.0,Average,1940,1200.0,47.6656,3300,7
6416,5406500170,2014-10-24,645000.0,4,2.5,2780,2.0,Average,2780,0.0,47.5989,2510,8
6417,1826049426,2015-01-05,445000.0,4,2.75,2320,1.0,Average,1670,650.0,47.7373,2070,8
6418,2011000010,2014-05-02,257950.0,3,1.75,1370,1.0,Average,1370,0.0,47.3815,1400,7
6419,9368700006,2015-03-24,375000.0,5,1.75,2230,1.0,Average,1230,1000.0,47.5055,1380,7
6420,8016250080,2014-07-09,245000.0,3,2.5,1610,2.0,Average,1610,0.0,47.3661,1610,7
6421,4053200285,2014-08-11,725000.0,3,2.5,3410,2.0,Average,3410,0.0,47.3228,2150,11
6422,5411600020,2015-03-04,702000.0,4,2.5,2810,2.0,Average,2810,0.0,47.614,2920,9
6423,847100078,2014-08-18,330000.0,3,1.75,1850,2.0,Average,1850,0.0,47.4837,2660,6
6424,4232903295,2015-04-16,940000.0,3,1.5,1790,1.5,Average,1790,0.0,47.6332,1780,8
6425,7979900680,2015-03-05,354500.0,3,1.0,1150,1.5,Good,1150,0.0,47.7435,1600,7
6426,492000532,2015-02-22,279950.0,4,2.75,2420,1.5,Good,2420,0.0,47.3109,1070,7
6427,2310000430,2015-05-07,284000.0,3,2.25,1580,1.0,Good,1180,400.0,47.3564,1470,7
6428,8832900780,2014-10-13,480000.0,5,2.0,1760,1.0,Average,1560,200.0,47.7597,2150,8
6429,8832900780,2015-04-08,647500.0,5,2.0,1760,1.0,Average,1560,200.0,47.7597,2150,8
6430,3249500020,2015-04-06,625000.0,3,2.5,2750,2.0,Average,2750,0.0,47.75,2780,9
6431,8651442810,2014-07-10,152000.0,3,1.0,920,1.0,Good,920,0.0,47.3623,1160,7
6432,8564500020,2015-01-27,322000.0,3,1.0,960,1.0,Average,960,0.0,47.7231,1740,7
6433,3019300050,2014-07-31,445000.0,3,1.75,1120,1.0,Good,870,250.0,47.6684,1470,7
6434,2460900020,2014-07-30,595000.0,3,1.0,1560,1.5,Good,1560,0.0,47.5936,1280,7
6435,2698200010,2015-05-13,165000.0,3,1.0,1380,1.0,Average,980,400.0,47.4339,1910,7
6436,104560010,2014-06-10,278500.0,4,2.5,1940,2.0,Average,1940,0.0,47.3063,2060,7
6437,5710610430,2015-03-13,517500.0,3,1.75,1810,1.0,Average,1370,440.0,47.5322,2140,8
6438,34000005,2014-06-18,343566.0,2,1.0,1100,1.0,Average,1100,0.0,47.5312,1240,7
6439,7349400420,2014-11-05,286285.0,4,2.25,1980,1.0,Average,1170,810.0,47.3207,1610,7
6440,3298300130,2015-02-06,474905.0,4,1.5,1340,1.0,Very Good,1340,0.0,47.6214,1210,6
6441,7312400080,2014-07-14,550000.0,3,1.75,1680,1.0,Good,1400,280.0,47.5535,1540,7
6442,3356404198,2015-01-29,286000.0,4,2.5,2060,2.0,Average,2060,0.0,47.2849,1530,6
6443,2344300122,2014-08-08,900000.0,3,3.25,2620,1.0,Good,1770,850.0,47.5836,2180,8
6444,3904901330,2014-08-20,449950.0,3,2.25,1610,2.0,Average,1610,0.0,47.5675,1610,7
6445,7524100280,2014-06-12,259000.0,4,1.5,1490,2.0,Average,1490,0.0,47.3684,1490,7
6446,2473390440,2014-12-02,340000.0,3,2.25,1900,1.0,Average,1540,360.0,47.4564,1480,7
6447,2215800050,2015-04-15,785000.0,4,2.5,3440,2.0,Average,3440,0.0,47.6969,3150,9
6448,2769602475,2014-05-09,490000.0,2,1.0,1840,1.5,Good,1130,710.0,47.6757,1320,6
6449,9183700470,2014-05-27,344950.0,4,2.0,2330,1.0,Good,1400,930.0,47.3782,2050,7
6450,1337800284,2014-08-27,950000.0,3,2.0,2250,2.0,Good,1880,370.0,47.6289,2690,9
6451,3867400130,2014-07-09,810000.0,4,1.75,2000,1.0,Good,1000,1000.0,47.5925,1690,7
6452,7856410020,2015-03-09,998160.0,2,2.5,3010,1.0,Good,1260,1750.0,47.5643,3010,9
6453,9477730080,2014-12-10,377000.0,3,1.75,1680,1.0,Average,1150,530.0,47.5199,2100,8
6454,3300760020,2014-08-26,595000.0,3,2.0,1530,1.0,Good,1530,0.0,47.6653,2240,8
6455,148000440,2014-08-18,313300.0,2,1.0,970,1.0,Average,970,0.0,47.5754,1180,6
6456,1708400595,2014-07-25,360000.0,5,1.75,1550,1.5,Good,1550,0.0,47.554,1220,7
6457,9264901680,2015-03-23,188000.0,3,1.75,1660,1.0,Fair,1660,0.0,47.3118,1840,8
6458,3226079091,2014-09-12,755000.0,3,2.5,3680,1.5,Average,3680,0.0,47.6903,2410,9
6459,2877104175,2014-09-10,1290000.0,5,3.5,3210,2.0,Average,2290,920.0,47.6801,1940,10
6460,8843900396,2014-07-14,455000.0,3,1.0,1480,2.5,Average,1480,0.0,47.5378,1510,6
6461,1425059193,2014-10-09,817500.0,5,3.5,3600,2.0,Average,2680,920.0,47.6582,3420,10
6462,5694000768,2014-09-22,550000.0,3,2.25,1700,3.0,Average,1700,0.0,47.6598,1560,8
6463,8732190460,2015-05-05,260000.0,3,1.75,1680,1.0,Average,1240,440.0,47.3107,2020,8
6464,723099028,2014-06-26,320000.0,3,2.0,1550,1.5,Average,1550,0.0,47.4855,2300,7
6465,4139480190,2014-09-16,1150000.0,3,3.25,3780,1.0,Average,2650,1130.0,47.5506,3850,11
6466,1133000050,2015-04-20,362000.0,4,2.5,2360,1.0,Average,1460,900.0,47.7201,1590,7
6467,2770601462,2015-04-23,503500.0,3,2.5,1810,2.0,Average,1350,460.0,47.6513,1640,7
6468,3630120480,2014-06-02,653000.0,3,2.5,2290,2.0,Average,2290,0.0,47.5551,2340,9
6469,624110050,2014-06-04,760000.0,4,2.75,3370,2.0,Average,3370,0.0,47.7309,3700,10
6470,2301400655,2014-11-25,775000.0,4,1.75,2090,1.0,Good,1090,1000.0,47.6802,1760,7
6471,7936500190,2014-10-21,1340000.0,4,3.75,2130,1.5,Average,2130,0.0,47.5489,3030,9
6472,126039323,2015-02-24,417500.0,5,1.75,2060,1.0,Good,1360,700.0,47.7767,2060,7
6473,9512500460,2014-07-11,525000.0,3,1.5,1560,1.0,Good,1220,340.0,47.6729,1870,7
6474,7203601405,2015-04-14,217000.0,2,1.0,730,1.0,Average,730,0.0,47.35,1220,4
6475,6204200170,2014-07-09,525000.0,4,2.75,2910,1.0,Average,1640,1270.0,47.7352,1970,8
6476,5027800190,2015-03-24,442500.0,4,2.25,2490,1.0,Average,1890,600.0,47.7397,1470,7
6477,2206500430,2014-07-09,525000.0,4,1.75,1710,1.0,Good,1710,0.0,47.5756,1480,7
6478,9477001410,2015-02-25,425500.0,4,1.75,1520,1.0,Good,1520,0.0,47.7347,1550,7
6479,2324079073,2014-08-15,710000.0,3,2.75,2930,2.0,Average,2930,0.0,47.5481,2450,8
6480,2817210420,2014-11-14,545000.0,4,3.0,3160,1.0,Average,1930,1230.0,47.3733,2380,8
6481,1402200440,2015-02-12,410000.0,5,2.75,2910,1.5,Good,2910,0.0,47.44,1980,8
6482,1545808370,2015-04-22,245000.0,3,2.25,1700,1.0,Average,1200,500.0,47.3601,1700,7
6483,7335400500,2014-07-11,194900.0,2,1.0,810,1.0,Good,810,0.0,47.3057,1140,6
6484,1843130980,2014-05-06,284000.0,4,2.5,2000,2.0,Average,2000,0.0,47.3732,2330,7
6485,9262800255,2014-08-19,280000.0,2,1.75,1894,1.5,Good,1520,374.0,47.3088,1820,6
6486,8656800190,2014-10-02,280000.0,3,1.75,2080,1.0,Average,1040,1040.0,47.6724,2080,6
6487,2113700235,2014-05-12,360000.0,4,2.0,1730,1.0,Very Good,1010,720.0,47.5304,1080,7
6488,4235400255,2014-09-05,405000.0,2,1.0,720,1.0,Average,720,0.0,47.6604,1460,6
6489,8691360380,2015-04-14,865000.0,4,2.5,3560,2.0,Average,3560,0.0,47.6002,3840,10
6490,2205500080,2014-06-10,483300.0,4,2.0,1210,1.0,Good,1210,0.0,47.5747,1280,7
6491,4137000250,2015-03-18,355000.0,4,2.5,2130,2.0,Good,2130,0.0,47.262,2100,8
6492,2310010050,2015-04-30,274950.0,3,2.25,1570,1.0,Average,1180,390.0,47.3568,1570,7
6493,1370802115,2014-12-05,1930000.0,3,4.5,3950,2.0,Average,2880,1070.0,47.6413,3050,11
6494,6117900010,2014-12-31,755000.0,3,3.25,3450,2.0,Average,2690,760.0,47.4294,3560,11
6495,2626069030,2015-02-09,1940000.0,4,5.75,7220,2.0,Average,6220,1000.0,47.7097,2680,12
6496,9407102360,2014-06-16,309212.0,3,1.75,1150,1.0,Average,1150,0.0,47.4434,1520,7
6497,104510440,2014-06-04,219950.0,3,2.25,1500,1.0,Average,1150,350.0,47.3146,1540,7
6498,7519000170,2014-07-23,690000.0,3,2.5,1300,1.5,Good,1300,0.0,47.6838,1400,7
6499,2113700500,2014-10-05,250800.0,3,1.75,1290,1.0,Average,1170,120.0,47.5309,1140,6
6500,1560930050,2015-03-25,557500.0,3,2.0,2510,1.0,Average,2510,0.0,47.4012,3140,9
6501,9550204590,2014-06-24,941000.0,4,1.75,2320,1.5,Very Good,1820,500.0,47.6659,1940,8
6502,4217402115,2015-04-21,3650000.0,6,4.75,5480,1.5,Very Good,3910,1570.0,47.6515,3510,11
6503,9412710440,2015-04-22,305000.0,4,2.75,2030,1.0,Good,1230,800.0,47.3942,1810,7
6504,6043400006,2014-07-29,815000.0,4,1.5,2060,1.0,Good,2060,0.0,47.5983,2060,8
6505,1024039049,2014-05-12,1020000.0,3,2.5,2920,1.0,Good,1800,1120.0,47.5799,2480,9
6506,1250204835,2014-09-08,1240000.0,4,3.0,3330,1.5,Very Good,2330,1000.0,47.5886,2620,9
6507,6388920460,2014-12-26,535000.0,3,2.5,2110,2.0,Average,2110,0.0,47.5269,2390,9
6508,1925059049,2014-07-21,775000.0,3,1.0,1175,1.0,Good,1175,0.0,47.6388,2010,6
6509,7760400420,2014-07-18,255000.0,3,2.0,1590,1.0,Average,1590,0.0,47.3725,1590,7
6510,6163901271,2014-08-11,327000.0,2,1.0,1070,1.0,Average,1070,0.0,47.7532,1500,7
6511,5437200050,2014-11-20,560000.0,4,2.0,2720,2.0,Average,2240,480.0,47.338,2960,8
6512,3885806565,2015-01-30,1340000.0,4,3.5,2980,2.0,Average,2980,0.0,47.6819,2870,9
6513,8651443190,2014-12-04,199500.0,3,1.75,1160,1.0,Good,1160,0.0,47.3643,1470,7
6514,1722069145,2014-12-23,760000.0,4,2.5,3580,2.0,Average,3580,0.0,47.3901,2510,9
6515,7883605985,2015-03-30,439000.0,3,2.25,3020,3.0,Average,1980,1040.0,47.5249,1150,8
6516,4038700190,2014-09-30,527000.0,4,2.25,2380,1.0,Good,1410,970.0,47.6164,2150,7
6517,8661000089,2014-07-16,199950.0,3,2.75,2270,1.5,Good,1300,970.0,47.2099,1160,6
6518,2329800430,2015-02-04,254000.0,3,2.25,1660,2.0,Good,1660,0.0,47.3766,1660,7
6519,6431500280,2015-03-23,393000.0,2,1.0,830,1.0,Good,830,0.0,47.6914,1110,7
6520,6204430250,2014-11-21,585000.0,5,2.25,2480,1.0,Good,1860,620.0,47.7393,2470,8
6521,4365200630,2014-07-16,450000.0,2,2.0,1900,1.0,Good,1150,750.0,47.5227,1140,7
6522,3630120050,2014-06-25,565000.0,2,1.75,1670,1.0,Average,1670,0.0,47.5539,2330,9
6523,7844200050,2014-05-22,330000.0,5,2.25,2000,1.0,Good,1300,700.0,47.4291,2000,7
6524,1240700006,2015-05-11,870000.0,3,2.0,2320,1.5,Average,2320,0.0,47.6106,3100,9
6525,8563000470,2014-07-23,585000.0,4,2.5,1860,1.0,Good,1460,400.0,47.6228,2040,8
6526,3221069091,2014-11-06,500000.0,3,2.5,2110,2.0,Average,2110,0.0,47.2674,2390,9
6527,8645530010,2014-05-15,225000.0,3,2.0,1400,1.0,Average,1150,250.0,47.4655,1820,7
6528,8645530010,2015-03-25,295000.0,3,2.0,1400,1.0,Average,1150,250.0,47.4655,1820,7
6529,2141300420,2014-06-26,775000.0,3,2.75,2850,1.0,Good,1920,930.0,47.559,3300,9
6530,9407101900,2014-07-17,280000.0,3,1.0,1370,1.0,Average,1370,0.0,47.4485,1520,7
6531,1931300425,2014-09-08,539000.0,3,2.5,2170,1.5,Very Good,1280,890.0,47.6543,1180,7
6532,9290800050,2015-03-24,567500.0,3,1.75,2570,1.0,Good,2570,0.0,47.4335,2550,8
6533,9421500010,2015-02-05,442500.0,4,2.25,1970,1.0,Average,1310,660.0,47.7249,1860,8
6534,3333500151,2015-05-07,598200.0,5,3.75,2980,3.0,Average,2980,0.0,47.5508,1100,8
6535,3759500006,2014-10-14,610000.0,4,2.5,2300,2.0,Very Good,2300,0.0,47.6988,1780,8
6536,4221270290,2014-11-21,544900.0,3,2.5,1990,2.0,Average,1990,0.0,47.5911,2250,8
6537,1775801405,2014-12-16,557500.0,4,2.5,2390,2.0,Average,2390,0.0,47.7433,1960,8
6538,3575302575,2014-08-11,532500.0,3,2.5,2160,1.0,Average,1430,730.0,47.6188,1560,7
6539,2581300010,2014-06-09,1350000.0,4,3.25,3300,2.0,Very Good,3300,0.0,47.5413,2740,10
6540,8805900080,2015-04-30,750000.0,3,2.0,1840,1.0,Average,1040,800.0,47.6428,1820,7
6541,8121200460,2014-11-19,530000.0,3,2.5,2030,2.0,Average,2030,0.0,47.7251,1960,8
6542,2461900609,2014-07-17,346100.0,3,2.5,1400,2.0,Average,1400,0.0,47.5516,1500,7
6543,3298600440,2014-08-10,260000.0,4,2.25,2320,2.0,Good,2320,0.0,47.2959,2700,9
6544,643300010,2014-08-29,365000.0,3,1.75,1410,1.0,Very Good,1410,0.0,47.5683,1800,7
6545,224069102,2014-09-08,615000.0,3,2.0,1860,1.0,Good,930,930.0,47.5898,1980,7
6546,8856960050,2014-07-24,318400.0,4,2.5,1820,2.0,Average,1820,0.0,47.3862,1680,7
6547,4024101478,2015-03-03,498500.0,4,2.5,1910,2.0,Average,1910,0.0,47.7615,1630,8
6548,1839910470,2015-04-08,450000.0,3,1.75,1540,1.0,Very Good,1540,0.0,47.7222,1270,7
6549,3668000670,2015-03-27,200000.0,3,2.0,1430,1.0,Good,1430,0.0,47.2757,1870,7
6550,1274500420,2014-09-09,234000.0,3,1.0,1010,1.0,Very Good,1010,0.0,47.3627,1150,7
6551,8151600470,2014-08-04,121800.0,2,1.0,940,1.0,Average,940,0.0,47.5065,1290,5
6552,56000095,2014-06-26,805000.0,3,2.75,2600,1.5,Very Good,1600,1000.0,47.5773,2260,8
6553,3432500980,2014-07-08,410000.0,4,2.25,2060,1.0,Average,1220,840.0,47.7435,1500,8
6554,7940700050,2015-02-18,475000.0,3,2.5,1920,2.0,Average,1920,0.0,47.7144,1380,8
6555,1025039292,2014-10-30,1340000.0,4,2.5,2900,2.0,Average,2900,0.0,47.6696,3390,11
6556,3438503140,2014-09-18,269000.0,1,1.0,1020,1.0,Average,1020,0.0,47.5385,1000,7
6557,7558750190,2014-07-24,573000.0,4,2.25,2150,2.0,Good,2150,0.0,47.6885,2000,8
6558,3395040440,2015-03-27,330000.0,3,2.5,1660,2.0,Average,1660,0.0,47.5434,1540,7
6559,4338800190,2014-06-26,252750.0,4,1.0,1230,1.5,Average,1230,0.0,47.4798,1020,7
6560,8682290670,2015-04-06,745000.0,2,2.5,2170,1.0,Average,2170,0.0,47.7242,2170,8
6561,5113260430,2015-03-04,280000.0,3,2.0,1280,1.0,Average,1280,0.0,47.3883,1450,7
6562,387000190,2015-04-30,535000.0,4,2.5,2240,1.0,Very Good,1380,860.0,47.5011,1540,8
6563,6844703135,2015-03-12,580000.0,4,1.5,1780,1.0,Average,1320,?,47.6944,1880,7
6564,8899000190,2014-12-12,301000.0,3,1.75,1840,1.0,Good,1220,620.0,47.456,1770,7
6565,3275760190,2014-06-24,600000.0,4,1.75,1740,1.0,Very Good,1740,0.0,47.6259,1740,7
6566,3438500924,2014-08-11,538900.0,5,3.0,3040,2.0,Average,3040,0.0,47.548,1650,9
6567,5104530430,2015-02-09,366000.0,3,2.5,2370,2.0,Average,2370,0.0,47.354,2380,8
6568,5468770250,2014-08-19,303000.0,4,2.5,2100,2.0,Average,2100,0.0,47.3504,2100,8
6569,4318200440,2014-05-22,432000.0,3,2.25,1470,2.0,Average,1090,380.0,47.5388,1470,8
6570,1721800190,2015-04-09,300000.0,2,1.5,1300,1.0,Average,820,480.0,47.5088,1250,6
6571,1250202285,2014-10-20,908800.0,3,3.0,3420,2.0,Good,2430,990.0,47.5873,980,8
