,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,condition_Fair,condition_Good,condition_Poor,condition_Very Good,zip_category_Urban,grade_int_11,grade_int_12,grade_int_13,grade_int_3,grade_int_4,grade_int_5,grade_int_6,grade_int_7,grade_int_8,grade_int_9
4905,339600460,2014-10-17,419500.0,3,2.5,1360,3188,2.0,1360,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4906,9264910920,2014-09-03,298700.0,3,2.25,2110,7350,1.0,1530,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4907,121029034,2014-06-24,549000.0,2,1.0,2034,13392,1.0,1159,0,1947,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4908,2123049420,2015-04-22,278000.0,3,1.5,1900,9994,1.0,1120,0,1960,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4909,7950302890,2014-12-30,455000.0,4,2.0,2380,4500,1.5,1470,0,1926,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4910,6117500430,2014-08-19,925000.0,5,3.5,4050,13495,1.0,2230,0,1988,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4911,1972200660,2015-04-15,465000.0,2,1.5,1120,1201,3.0,1120,0,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4912,3629830050,2014-10-01,620000.0,4,4.0,2850,2970,2.0,2120,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4913,9257900010,2015-04-22,499900.0,4,2.25,2360,7650,1.0,1640,0,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4914,6072000440,2015-02-06,620000.0,5,3.0,2540,11422,1.0,1270,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4915,6844702630,2014-11-08,450000.0,3,1.75,1160,6120,1.0,1040,0,1941,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4916,3630090050,2015-02-20,690000.0,4,3.5,2710,2147,2.0,2220,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,9809000020,2014-05-13,1900000.0,5,2.25,3120,16672,2.0,3120,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4918,9809000020,2015-03-13,1940000.0,5,2.25,3120,16672,2.0,3120,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4919,5021900050,2014-08-18,832500.0,3,2.0,1870,9527,1.0,1870,0,1951,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4920,1003600080,2014-11-07,245000.0,3,1.0,1010,9678,1.0,1010,0,1955,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4921,7701960130,2014-10-17,820000.0,3,2.5,2980,18935,1.5,2980,0,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4922,2395710020,2014-08-07,369000.0,4,2.75,2420,6495,2.0,2420,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4923,7203230010,2014-10-15,1050000.0,4,3.25,3830,8331,2.0,3830,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4924,9830200380,2014-09-17,653000.0,3,3.0,3040,5067,3.0,3040,0,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4925,9407111100,2015-04-22,220650.0,2,1.75,1460,10500,1.0,1460,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4926,9572000080,2014-06-16,300000.0,5,3.0,1940,6355,1.0,1200,0,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4927,3629870420,2014-09-12,970000.0,4,3.5,3780,20023,2.0,3780,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,2459970020,2014-11-24,360000.0,4,2.5,1950,5451,2.0,1950,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4929,5547700190,2015-03-30,672500.0,3,2.5,2450,5760,2.0,2450,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4930,421000285,2015-04-23,268000.0,4,1.5,1730,7020,1.5,1730,0,1953,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4931,3277801640,2014-12-02,440000.0,4,1.5,1690,3245,1.5,1690,0,1929,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4932,1250203070,2014-05-14,1400000.0,3,2.5,2550,7200,2.0,2550,0,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4933,8077200470,2014-07-18,590000.0,4,2.5,2290,11072,2.0,2290,0,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4934,302000545,2015-01-27,359000.0,4,2.25,2710,22860,1.0,1850,0,1962,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4935,9542801990,2014-05-29,266500.0,4,1.75,1880,7632,1.0,1180,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4936,3343901403,2014-12-16,635000.0,4,2.5,2930,8679,2.0,2930,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4937,1121059030,2014-10-13,559000.0,3,2.5,3110,217800,2.0,3110,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4938,9290850950,2014-12-18,895000.0,4,2.5,3480,38985,2.0,3480,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,1136100006,2015-01-27,625000.0,2,1.5,1110,118047,1.0,1110,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4940,7923300285,2015-03-12,650000.0,4,2.25,2440,9320,1.0,1880,0,1957,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4941,1823059028,2015-02-24,312500.0,4,1.75,2280,7840,1.0,1280,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4942,8864000440,2014-09-25,225000.0,3,1.0,900,6099,1.0,790,0,1944,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4943,9512500680,2014-11-19,425000.0,4,1.75,1980,8400,1.0,1330,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4944,3421069120,2015-02-19,329999.0,3,2.75,3360,41250,1.0,1820,0,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4945,4376700430,2014-07-16,572000.0,5,2.25,2340,9225,2.0,2340,0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4946,8562890430,2015-04-07,386500.0,4,2.5,3110,5048,2.0,3110,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4947,452002005,2015-01-21,452000.0,2,1.0,980,5000,1.0,980,0,1904,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4948,7228500094,2014-12-12,278000.0,4,2.0,1480,6324,1.0,1480,0,1943,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4949,8078700020,2014-06-03,474900.0,3,2.25,1800,43647,1.0,1800,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4950,5035300255,2015-04-14,450000.0,2,1.75,2130,6574,1.0,1500,0,1946,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4951,9528104985,2014-11-04,611000.0,2,1.0,1270,5100,1.0,1100,0,1900,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4952,7237590010,2014-06-05,214100.0,2,2.5,1150,2064,2.0,1150,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4953,3158500250,2014-05-14,317000.0,3,2.5,1840,5011,2.0,1840,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4954,868001402,2015-03-05,1000000.0,4,3.5,3180,12528,2.0,2060,0,1979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4955,5606000233,2015-04-24,1000000.0,5,2.75,1510,5700,2.0,1510,0,1946,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4956,5214500660,2015-05-05,525000.0,4,2.5,3070,7200,2.0,3070,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4957,3578110020,2014-10-01,436000.0,3,2.25,1800,6680,2.0,1800,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4958,3578401330,2014-07-18,450000.0,3,1.75,1540,9154,1.0,1540,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4959,7525000080,2014-05-02,588500.0,3,1.75,2330,14892,1.0,1970,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4960,4273000095,2015-05-11,340000.0,4,1.75,1400,8374,1.0,1400,0,1953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4961,4014400190,2014-07-14,482000.0,4,2.5,2846,85377,1.5,1976,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4962,8678500020,2014-12-13,1580000.0,4,3.5,5830,131116,2.0,5830,0,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4963,6918700130,2014-08-11,749000.0,3,2.5,3380,7126,2.0,3380,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4964,2473350470,2015-05-11,330000.0,3,1.5,1440,7875,1.0,1440,0,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4965,9274200314,2014-08-21,568000.0,3,2.5,1740,1279,3.0,1740,0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4966,2938100010,2014-09-24,239000.0,3,1.75,1470,8925,1.0,1470,0,1957,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4967,8564950250,2015-01-07,528000.0,3,2.5,2810,4932,2.0,2810,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4968,3438502715,2014-07-30,385000.0,4,3.0,2090,5102,1.0,1350,0,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4969,280610020,2014-09-02,825000.0,4,3.25,4110,14219,2.0,2570,0,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,2487200938,2014-11-26,815000.0,5,3.25,3230,5000,2.0,2350,0,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4971,1775500362,2014-10-13,625000.0,4,2.5,2601,34335,2.0,2601,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4972,2483200010,2014-10-07,690000.0,3,1.75,2070,6000,1.0,1340,0,1955,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4973,4365700130,2015-03-25,210000.0,3,1.0,1660,7440,1.0,1270,0,1957,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4974,9136101271,2015-04-16,599000.0,4,1.0,1590,4280,1.5,1590,0,1924,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4975,1370804295,2015-02-12,860000.0,3,1.75,1860,5584,1.0,1310,0,1951,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4976,422049178,2015-02-12,147200.0,3,1.0,1420,9600,1.0,1420,0,1954,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4977,9161100795,2015-05-06,476900.0,3,1.0,1240,5758,1.5,960,0,1910,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
4978,5561300380,2014-08-07,450000.0,4,2.5,2500,36254,1.0,1590,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4979,1443550020,2015-05-06,570000.0,4,2.5,2640,11816,2.0,2640,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4980,9547201155,2014-10-16,567500.0,3,1.0,1440,3060,1.5,1440,0,1910,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4981,3625059120,2014-10-23,790000.0,5,3.25,3030,20446,2.0,2130,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4982,644000185,2014-07-07,875000.0,3,1.5,1820,12686,1.0,1820,0,1952,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4983,5710500010,2014-06-10,490000.0,3,2.0,2220,10275,2.0,1640,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4984,2482410130,2014-06-10,335000.0,3,1.75,2430,9133,1.0,1410,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4985,6071900130,2015-04-15,550000.0,3,1.75,1670,10798,1.0,1670,0,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4986,6817800630,2014-05-16,385000.0,3,1.75,1180,10541,1.0,940,0,1981,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4987,6204400130,2014-07-18,395000.0,3,1.75,1620,8085,1.0,1210,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4988,9274203190,2014-06-11,650000.0,2,1.0,1030,5750,1.0,1030,0,1928,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4989,293610020,2015-03-04,637000.0,4,2.75,2900,5803,2.0,2900,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4990,3583400130,2014-10-14,692500.0,3,2.25,3420,9900,1.0,1710,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4991,7230400430,2014-09-30,322400.0,3,1.75,1710,15844,1.0,1710,0,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4992,7140600190,2014-09-05,233500.0,3,1.5,1580,10517,1.0,1580,0,1957,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4993,6817801410,2014-06-24,400000.0,3,2.0,1230,11413,1.0,990,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4994,6430500010,2014-06-20,547000.0,5,2.5,2200,4080,1.5,1420,0,1916,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4995,3023049215,2014-07-02,519000.0,5,2.25,2570,13054,1.0,1470,0,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4996,3625710080,2014-06-26,1030000.0,4,3.5,3320,19850,1.0,2040,0,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,3390600010,2014-05-02,365000.0,3,1.0,1090,6435,1.0,1090,0,1955,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4998,9238480020,2015-03-19,699000.0,5,2.75,2970,36817,2.0,2970,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4999,1036000080,2014-10-09,525000.0,3,1.75,1970,8000,1.0,1970,0,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5000,1561930020,2014-05-22,430000.0,4,3.0,3220,8936,2.0,2450,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5001,3876100080,2014-12-15,325000.0,3,1.0,1600,7500,1.0,1600,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5002,7454000605,2014-07-10,279000.0,2,1.0,670,6300,1.0,670,0,1942,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5003,1870400635,2015-03-11,805000.0,4,1.75,2360,4750,2.0,1660,0,1911,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5004,8820900299,2015-02-04,419950.0,3,3.0,2150,3962,1.5,1540,0,1949,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5005,8132700185,2015-04-16,425000.0,2,1.0,620,4455,1.0,620,0,1927,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5006,6413600275,2014-07-24,446000.0,4,1.75,1730,5922,2.0,1730,0,1949,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5007,2888000020,2015-03-02,455000.0,5,2.0,2500,7860,1.0,1040,0,1963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5008,3298700426,2014-07-09,226550.0,3,1.0,990,4440,1.0,990,0,1943,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5009,3362401815,2014-09-30,764000.0,3,2.0,1420,4080,1.5,1420,0,1904,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5010,5469500020,2015-05-05,439950.0,3,2.25,2170,15000,2.0,2170,0,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5011,6430000280,2014-12-16,453000.0,4,2.0,1880,5100,1.0,1880,0,1952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5012,1140000190,2015-02-06,219950.0,3,1.0,1300,9620,1.0,1300,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5013,8021700715,2014-05-14,702500.0,3,1.5,2360,6750,2.0,1930,0,1926,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5014,5151600170,2014-10-16,285000.0,3,1.5,1780,12231,1.0,1780,0,1956,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5015,8129700255,2015-02-13,798750.0,2,2.25,2160,2578,3.0,2160,0,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5016,9285800345,2014-06-26,320000.0,2,1.0,950,5316,1.0,950,0,1948,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5017,5706200170,2014-12-16,425000.0,3,1.75,1680,14630,1.5,1680,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5018,5536500020,2014-07-16,540000.0,4,2.5,2290,4450,2.0,2290,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5019,98000950,2014-12-10,1060000.0,4,5.25,4140,14757,2.0,4140,0,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5020,3362401611,2015-03-25,1170000.0,4,3.75,3920,4500,3.0,3920,0,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5021,6205500280,2015-04-21,576000.0,3,1.75,1500,13891,1.0,1500,0,1951,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5022,7199330010,2015-04-17,525000.0,3,1.75,1720,7200,1.0,1140,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5023,1332200130,2014-08-22,324950.0,4,2.5,2641,8615,2.0,2641,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5024,3244500078,2014-08-22,600000.0,3,2.5,4930,77536,2.0,3930,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5025,3342102880,2014-08-11,464000.0,3,2.5,2460,5400,1.0,1520,0,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5026,2557000630,2014-07-07,266000.0,4,2.25,1995,7102,2.0,1995,0,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5027,1117200190,2014-08-04,775000.0,3,2.5,3010,74390,2.0,3010,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,8122100130,2014-06-18,415000.0,3,1.75,1270,4800,1.0,1270,0,1952,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5029,9558040050,2014-09-19,550000.0,4,2.75,3080,6731,2.0,3080,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5030,5702380630,2015-01-14,235000.0,3,2.25,1670,7606,2.0,1670,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5031,3300790670,2014-06-20,280000.0,3,2.0,1470,8089,1.0,1470,0,1987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5032,2558660190,2014-10-30,459000.0,3,1.75,1730,7807,1.0,1260,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5033,4388000460,2014-10-14,195000.0,3,1.0,1070,7615,1.0,1070,0,1969,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5034,3224800010,2014-11-12,235000.0,3,1.5,1660,8738,1.0,1080,0,1959,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5035,1672000020,2014-11-26,711800.0,4,2.25,2410,16650,1.0,2410,0,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5036,2767701416,2015-01-16,440000.0,3,2.5,1040,1032,3.0,1040,0,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5037,7821200307,2015-02-17,515000.0,2,1.0,970,3300,1.0,970,0,1916,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5038,4219400290,2014-05-02,1200000.0,5,2.75,2910,9480,1.5,2910,0,1939,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5039,6072650290,2015-04-06,560000.0,3,1.75,2340,12443,1.5,2340,0,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5040,5647900670,2014-06-20,340000.0,3,1.75,1880,11249,1.0,1330,0,1985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5041,1965200010,2014-11-10,600000.0,2,1.0,1110,3500,1.5,970,0,1912,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5042,319500080,2014-06-18,764000.0,4,2.5,2790,7938,2.0,2790,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5043,9526500080,2014-07-29,337000.0,4,2.0,1590,8779,1.0,1590,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5044,7856410430,2014-05-30,1390000.0,6,2.75,5700,20000,1.0,2850,0,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,8128700005,2014-11-19,249000.0,4,1.0,1200,7552,1.0,1060,0,1919,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5046,3444910020,2014-07-15,350000.0,3,3.0,3200,35782,1.0,2360,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5047,2025700130,2015-01-29,269950.0,3,2.25,1510,6000,1.0,1150,0,1993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5048,224069134,2015-02-25,735000.0,3,1.75,1880,108900,1.0,1880,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5049,4217400305,2015-03-31,1300000.0,4,2.5,3070,4000,2.0,2070,0,1940,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5050,3288301410,2014-09-11,475000.0,4,2.25,2110,7560,2.0,2110,0,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5051,9264950660,2015-03-10,339000.0,3,2.0,2350,8459,1.5,2350,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5052,6744700285,2015-03-11,600000.0,4,3.5,3270,15160,1.0,1660,0,1997,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5053,7750500275,2014-08-07,397500.0,4,1.75,2220,4760,1.0,1320,0,1918,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5054,1125069153,2014-08-22,1530000.0,4,3.5,5990,111078,2.0,5990,0,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5055,1425059178,2014-05-07,460000.0,3,2.0,1760,9055,2.0,1760,0,1985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5056,6671900130,2014-12-16,370000.0,4,2.75,2200,5207,1.0,1120,0,1951,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5057,3172600151,2015-03-25,250000.0,4,1.0,1550,7296,1.5,1550,0,1957,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5058,7237550020,2014-07-03,1100000.0,4,3.75,5070,60123,2.0,5070,0,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5059,1934800078,2014-09-30,430000.0,2,2.25,1040,1516,2.0,1040,0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5060,4385700660,2014-08-07,1090000.0,3,1.5,2560,4000,1.5,1660,0,1927,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5061,923000414,2015-04-19,670000.0,3,1.75,1850,8160,1.0,1850,0,1952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5062,2624049167,2015-04-23,461550.0,3,1.5,2090,11895,1.0,1790,0,1954,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5063,8929000380,2014-08-05,479990.0,3,2.5,2010,2386,2.0,1390,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5064,4221250010,2015-04-14,643000.0,4,2.5,2518,4663,2.0,2518,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5065,8861500080,2014-09-30,607000.0,3,2.75,2810,12813,2.0,2040,0,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5066,1592000780,2014-05-23,625000.0,3,2.5,2600,10092,1.0,2600,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5067,2484200080,2014-07-29,731100.0,3,2.5,2060,8778,1.0,1160,0,1953,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5068,2322059136,2015-03-09,859000.0,3,2.5,2920,434728,2.0,2920,0,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5069,2591820080,2014-11-03,435000.0,4,2.5,2130,10375,2.0,2130,0,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5070,5729000080,2014-10-29,465000.0,3,3.0,2290,15600,1.0,1420,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5071,5100402764,2015-04-15,740000.0,3,1.0,1230,6380,1.5,1230,0,1927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5072,5454000010,2014-12-10,740000.0,3,1.75,2020,9478,1.0,2020,0,1961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5073,5412300130,2014-11-19,250000.0,3,2.0,1430,7280,1.0,990,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5074,6873000190,2015-03-11,656000.0,2,2.5,2270,1763,3.0,1820,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5075,9485300190,2014-10-09,300000.0,4,2.5,1910,8058,2.0,1910,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5076,326069132,2015-02-20,643000.0,3,1.5,1780,214315,1.0,1780,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5077,3832061060,2014-08-07,311000.0,4,2.5,2690,6124,2.0,2690,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5078,6918730130,2014-07-21,360000.0,3,1.75,1330,7482,1.0,1330,0,1975,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5079,7952800010,2014-05-19,475000.0,4,2.5,3060,10043,1.0,1700,0,1968,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5080,3834500417,2014-08-09,469950.0,3,3.25,1760,1778,3.0,1760,0,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5081,5071700020,2014-07-03,240000.0,3,1.75,1570,8750,1.0,1570,0,1960,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5082,3826000470,2014-09-29,232000.0,2,1.0,960,8100,1.0,810,0,1936,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5083,921059132,2014-08-13,350000.0,3,2.0,1680,81893,1.0,1680,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5084,1926059027,2015-01-09,803000.0,2,1.0,1440,33747,1.5,1440,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5085,1328320440,2014-12-10,355000.0,3,2.25,1960,7000,1.0,1600,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5086,1972202005,2014-05-21,475000.0,4,2.0,1790,2250,1.0,840,0,1909,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5087,2592201350,2015-03-24,823000.0,3,2.5,2560,9825,2.0,2560,0,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5088,6430500293,2014-11-12,395000.0,2,1.5,1010,3060,1.0,1010,0,1918,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5089,6450300840,2015-04-27,499000.0,4,3.75,2560,5250,2.0,1900,0,1963,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5090,1189000225,2015-04-02,420000.0,2,1.75,1200,3136,1.0,800,0,1904,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5091,7804700020,2014-08-12,961500.0,3,2.5,3910,14000,2.0,3910,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
